dataID,featureName,spo2Rmse,spo2Corr,spo2StdRatio,lowRecall,rSpO2Corr,rTrackingCorr,rSnr,rSnrDb,reliableRatio,meanBeatCount,meanBeatValidRatio,baseTimeOffset,spo2TimeOffset,prTimeOffset,totalSpo2Offset,windowCount
1013,beat30Fixed,1.67381167314764,0.629412776032661,0.525341510304745,0.78855975485189,-0.597767389404416,0.597767389404416,0.745653058473412,-2.54926392879058,0.690751445086705,27.5675730684686,0.999095659396834,0,700,-50,700,24580
1013,beat30Smoothed,1.57793801193794,0.756092236297346,0.510480155257487,0.97344228804903,-0.718378353919168,0.718378353919168,1.03266825046673,0.279216495602436,0.690751445086705,27.5675730684686,0.999095659396834,0,700,-50,700,24580
1014,currentSpO2,2.03837445900667,0.414129517585863,1.80942199601858,0.977628635346756,-0.0454006759693938,0.0454006759693938,0.22077530046795,-13.1209903100247,0.874275045682053,NaN,NaN,-1500,100,-1300,-1400,25176
1014,beat30Raw,1.33717424282156,0.20306168639421,0.739564304295345,0.725950782997763,-0.267203286860809,0.267203286860809,0.277285330564469,-11.1414621124761,0.998688863284199,33.3590130716357,0.99993154955971,-1500,-350,-1300,-1850,25176
1014,beat30Fixed,1.25245038150895,0.21285509706567,0.561505245427233,0.700223713646532,-0.280024897779068,0.280024897779068,0.291694808464447,-10.7014260062049,0.658786602566649,33.3590130716357,0.99993154955971,-1500,-350,-1300,-1850,25176
1014,beat30Smoothed,1.24189432946081,0.224758863803881,0.552937588852935,0.78076062639821,-0.291678329606107,0.291678329606107,0.304938116180893,-10.3157657394936,0.658786602566649,33.3590130716357,0.99993154955971,-1500,-350,-1300,-1850,25176
1016,currentSpO2,1.56911256431486,0.454743769494939,0.881175679143145,0.797194054729824,-0.24057849217086,0.24057849217086,0.247858164051763,-12.115935431143,0.999681731381286,NaN,NaN,-1500,-450,-1850,-1950,22003
1016,beat30Raw,2.15575036773202,0.414763614118313,0.459714506852845,0.519146570296754,-0.427608604850573,0.427608604850573,0.473037215293531,-6.50209381269267,0.999545144416648,30.3266317944053,0.99992106174472,-1500,-900,-1850,-2400,22003
1016,beat30Fixed,2.14982938682783,0.424879266578083,0.450774403807293,0.516922649245952,-0.425570738537631,0.425570738537631,0.470282800182024,-6.5528180913609,0.988492153741187,30.3266317944053,0.99992106174472,-1500,-900,-1850,-2400,22003
1016,beat30Smoothed,2.14313361066468,0.443248325240054,0.449512228334227,0.519355062895267,-0.448457236208061,0.448457236208061,0.501739856985286,-5.99042796624035,0.988492153741187,30.3266317944053,0.99992106174472,-1500,-900,-1850,-2400,22003
1017,currentSpO2,2.20096364670167,0.366205454510402,1.28096020110266,0.692307692307692,-0.216704137924547,0.216704137924547,0.224979000940481,-12.9571603223302,0.995998950544405,NaN,NaN,0,1100,100,1100,15268
1017,beat30Raw,1.27166759884911,0.357758903697559,0.722999221855641,0.276923076923077,-0.359486742111165,0.359486742111165,0.385239959119813,-8.28537343795006,1,32.5256637168142,1,0,650,100,650,15268
1017,beat30Fixed,1.26701211792374,0.359131637863777,0.721851295880407,0.276923076923077,-0.361554892933854,0.361554892933854,0.387788462826926,-8.22810231696354,0.94939364142904,32.5256637168142,1,0,650,100,650,15268
1017,beat30Smoothed,1.26012501846283,0.373056681494483,0.721397293972124,0.430769230769231,-0.375356349357249,0.375356349357249,0.404967324968537,-7.851600333649,0.94939364142904,32.5256637168142,1,0,650,100,650,15268
1018,currentSpO2,1.08522602520209,0.684215841220408,0.761360473635673,0.96875,-0.327068379295401,0.327068379295401,0.346103857951518,-9.21587119367724,0.998867201115371,NaN,NaN,0,950,-100,950,11495
1018,beat30Raw,0.798034180475636,0.584461238068291,0.299433579679882,0.40625,-0.626216134137413,0.626216134137413,0.803202116760175,-1.90350311314317,0.999912929908576,33.9877231171093,1,0,500,-100,500,11495
